,employer,link,location,position_title,salary,excel,python,r,java,c,c++,matlab,sas,sql,tableau,hadoop,spark,power bi,tensorflow,keras,pytorch,theano,caffe,communication,problem solving,project management,consulting,presentation,leadership,documentation,marketing,lead,time management,collaborate,organize
63,"Sylvan Learning - Langley, BC",https://job-openings.monster.ca/teacher-robotics-coding-langley-bc-ca-sylvan-learning-langley-bc/d2df8b14-01b0-455b-8d5b-60ef7e21406f,"Langley, BC",Teacher - Robotics & Coding,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
64,Nuagem inc.,https://job-openings.monster.ca/data-architect-downtown-montreal-east-qc-ca-nuagem-inc/71c78262-1160-452e-9d53-6497934150b1,"Downtown Montreal East, QC",Data Architect,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
65,Mindlance,https://job-openings.monster.ca/lead-data-architect-vancouver-bc-ca-mindlance/78978e66-0721-4b57-98d8-324914c2995b,"Vancouver, BC",Lead Data Architect,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Morgan Stanley,https://job-openings.monster.ca/specialist-data-analytics-modeling-3155797-montreal-qc-ca-morgan-stanley/f3ca58b0-b8c9-4f15-8845-80954bfc936e,"Montreal, QC","Specialist, Data Analytics and Modeling 3155797",,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Deloitte,https://job-openings.monster.ca/senior-consultant-data-governance-collibra-omnia-ai-vancouver-vancouver-bc-ca-v7x-1p4-vancouver-bc-ca-deloitte/1a043885-530f-4ae4-91b7-e2b2c86ea5cf,"Vancouver, BC","Senior Consultant, Data Governance (Collibra), Omnia AI Vancouver (Vancouver, BC, CA, V7X 1P4)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68,Deloitte,https://job-openings.monster.ca/senior-consultant-sas-solutions-implementation-omnia-ai-montreal-montreal-qc-ca-h3b-4t9-montreal-qc-ca-deloitte/de129497-5f24-4769-85a9-df0f5aadadb1,"Montreal, QC","Senior Consultant, SAS Solutions Implementation, Omnia AI Montreal (Montreal, QC, CA, H3B 4T9)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
69,Deloitte,https://job-openings.monster.ca/gcp-manager-google-architect-omnia-ai-vancouver-toronto-on-ca-m5c-3g7-toronto-on-ca-deloitte/9bd80a8f-6fdf-4ca5-86c7-ad52f18befe3,"Toronto, ON","GCP Manager (Google Architect), Omnia AI, Vancouver (Toronto, ON, CA, M5C 3G7)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
70,Deloitte,https://job-openings.monster.ca/gcp-manager-google-architect-omnia-ai-toronto-toronto-on-ca-m5c-3g7-toronto-on-ca-deloitte/5a128ce4-a241-4ead-a0bc-2664acab9bdd,"Toronto, ON","GCP Manager (Google Architect), Omnia AI, Toronto (Toronto, ON, CA, M5C 3G7)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
71,Deloitte,https://job-openings.monster.ca/manager-sas-solutions-implementation-omnia-ai-montreal-montreal-qc-ca-h3b-4t9-montreal-qc-ca-deloitte/21707035-aad2-45d8-9da6-61b0f7f6b8f0,"Montreal, QC","Manager, SAS Solutions Implementation, Omnia AI Montreal (Montreal, QC, CA, H3B 4T9)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72,Deloitte,https://job-openings.monster.ca/full-stack-developer-omnia-ai-montreal-montreal-qc-ca-h3b-4t9-montreal-qc-ca-deloitte/2c29ded8-e160-4963-b8b4-570edc48a536,"Montreal, QC","Full-Stack Developer, Omnia AI, Montreal (Montreal, QC, CA, H3B 4T9)",,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
73,Deloitte,https://job-openings.monster.ca/senior-consultant-intelligent-automation-developer-omnia-ai-toronto-toronto-on-ca-m5c-3g7-toronto-on-ca-deloitte/b9d0f44e-5f63-4715-b3ea-cda5c1164495,"Toronto, ON","Senior Consultant, Intelligent Automation Developer, Omnia AI Toronto (Toronto, ON, CA, M5C 3G7)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74,Deloitte,https://job-openings.monster.ca/conseiller-conseillère-gouvernance-des-données-omnia-ai-1-1-1-vancouver-bc-ca-v7x-1p4-vancouver-bc-ca-deloitte/b206aa75-c7ee-4375-a71c-805c563b5f9c,"Vancouver, BC","Conseiller/Conseillère, Gouvernance des données, Omnia AI 1 1 1 (Vancouver, BC, CA, V7X 1P4)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Deloitte,https://job-openings.monster.ca/conseiller-conseillère-gouvernance-des-données-omnia-ai-1-1-1-1-toronto-on-ca-m5c-3g7-toronto-on-ca-deloitte/62f02d4f-2383-4354-8364-09b093b21839,"Toronto, ON","Conseiller/Conseillère, Gouvernance des données, Omnia AI 1 1 1 1 (Toronto, ON, CA, M5C 3G7)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,PAT_RTP Testing Account,https://job-openings.monster.ca/sr-robotics-engineer-packaging-oakville-on-ca-pat-rtp-testing-account/04b24ca6-3f81-4c47-a22c-d7659a6e7a0d,"Oakville, ON",Sr. Robotics Engineer - Packaging,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Bombardier,https://job-openings.monster.ca/automation-robotics-toronto-site-services-toronto-downsview-on-ca-bombardier/c0edccb1-e0c1-4968-b1d1-3b64cee2df88,"Toronto Downsview, ON","Automation and Robotics, Toronto Site Services",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
78,BNP Paribas,https://job-openings.monster.ca/senior-production-engineer-robotics-process-automation-montréal-qc-ca-bnp-paribas/07f85f42-5951-4aae-89aa-6e751efdbcf6,"Montréal, QC",Senior Production Engineer - Robotics Process Automation,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,MNP LLP,https://job-openings.monster.ca/manager-risk-analytics-calgary-ab-ca-mnp-llp/212f219d-e632-470a-b62e-24f9a8ebecd6,"Calgary, AB","Manager, Risk Analytics",,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
80,MNP,https://job-openings.monster.ca/manager-risk-analytics-calgary-ab-ca-mnp/ec1dc2e4-e1cb-4559-9e10-220f56b74f9d,"Calgary, AB","Manager, Risk Analytics",,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
81,FreshBooks,https://job-openings.monster.ca/data-modeler-toronto-canada-ca-freshbooks/339ae95a-2832-44c6-a1c4-645225df15c8,"Toronto, Canada",Data Modeler,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,sita capital,https://job-openings.monster.ca/big-data-lead-architect-montreal-ca-sita-capital/23999b5f-b322-4e7f-991d-e3c778846c21,MONTREAL,Big Data Lead Architect,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83,Replicon Inc.,https://job-openings.monster.ca/data-scientist-calgary-ab-ca-replicon-inc/68ec985f-2954-446a-9b90-09bad1196231,"Calgary, AB",Data Scientist,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,PAT_RTP Testing Account,https://job-openings.monster.ca/computer-vision-researcher-lidar-markham-on-ca-pat-rtp-testing-account/b333f972-3897-4f4f-969b-273c4854c236,"Markham, ON",Computer Vision Researcher-LIDAR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,BNP Paribas,https://job-openings.monster.ca/data-governance-model-management-montréal-qc-ca-bnp-paribas/12ca22b2-08ff-4d93-80c4-1913f959448b,"Montréal, QC",Data Governance and Model Management,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86,PAT_RTP Testing Account,https://job-openings.monster.ca/chief-computer-vision-researcher-markham-on-ca-pat-rtp-testing-account/5c71b1cd-00b3-4f35-9a4e-5e4df8cfb3f9,"Markham, ON",Chief computer vision researcher,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,BRP,https://job-openings.monster.ca/head-of-finance-–-retail-operations-marketing-analytics-montreal-qc-ca-brp/6639a170-8331-483b-80f5-1be0c06f51ec,"Montreal, QC",Head of Finance – Retail Operations & Marketing Analytics,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
88,"MedMatica Consulting Associates, Inc",https://job-openings.monster.ca/healthcare-information-exchange-software-developer-philadelphia-ca-medmatica-consulting-associates-inc/e6dec201-23dd-4e79-9a5b-9e56b3ea94eb,Philadelphia,Healthcare Information Exchange Software Developer,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
89,Capgemini,https://job-openings.monster.ca/programmer-developer-lead-azure-chatbot-developer-toronto-on-ca-capgemini/8bf7cd58-9a8a-4cf7-bf12-f15db1ffdeb3,"Toronto, ON",Programmer/Developer Lead - Azure ChatBot Developer,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
90,Zynga,https://job-openings.monster.ca/data-scientist-ii-toronto-ca-zynga/55842f37-b5f9-4135-825e-b01fb63396f0,Toronto,Data Scientist II,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
91,Zynga Game Network Inc,https://job-openings.monster.ca/data-scientist-ii-toronto-ca-zynga-game-network-inc/fc4c9afe-e21e-4d27-b893-2ddf56a0ba04,Toronto,Data Scientist II,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
92,Alberta Motor Association,https://job-openings.monster.ca/senior-data-scientist-edmonton-ab-ca-alberta-motor-association/1fecc859-7f2a-4e51-a8ad-23cc007a71b6,"Edmonton, AB",Senior Data Scientist,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
93,Finning,https://job-openings.monster.ca/senior-data-scientist-forecasting-vancouver-bc-ca-bc-ca-finning/efe46683-25c2-4b86-a40f-bed551e482fc,"Vancouver, BC, CA, BC",Senior Data Scientist - Forecasting,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Algolux,https://job-openings.monster.ca/imaging-researcher-montreal-qc-ca-algolux/776406b9-5421-4012-8fe8-e0830a03ca02,"Montreal, QC",Imaging Researcher,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Facebook,https://job-openings.monster.ca/research-engineer-core-ml-montreal-ca-facebook/89fa6ff3-2072-4ae6-8573-1e393f043dd1,Montreal,"Research Engineer, Core ML",,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
96,Drilling Info,https://job-openings.monster.ca/sr-data-scientist-calgary-ab-ca-drilling-info/e484ffb4-2493-4e83-adfd-4d4bc334d9fe,"Calgary, AB",Sr. Data Scientist,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,SSENSE,https://job-openings.monster.ca/senior-data-scientist-scientifique-des-données-principal-montréal-qc-ca-ssense/39ec1194-d9cf-4f7c-a4eb-2a09eda9d49f,"Montréal, QC",Senior Data Scientist // Scientifique des données principal,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,InvoDane,https://job-openings.monster.ca/desktop-software-developer-toronto-on-ca-invodane/221294494,"TORONTO, ON",Desktop Software Developer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
99,Geomodeling,https://job-openings.monster.ca/data-scientist-noc-2172-calgary-ab-ca-geomodeling/219706051,"Calgary, AB",DATA SCIENTIST NOC 2172,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,Solvezit Business Solution Providers,https://job-openings.monster.ca/qa-specialist-longueuil-qc-ca-solvezit-business-solution-providers/222047441,"Longueuil, QC",QA Specialist,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
101,EU Health and Innovations Inc,https://job-openings.monster.ca/systems-consultant-data-analyst-thornhill-on-ca-eu-health-innovations-inc/221737818,"Thornhill, ON",Systems Consultant & Data Analyst,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
102,DEW software canada,https://job-openings.monster.ca/mobile-application-developer-toronto-on-ca-dew-software-canada/221596796,"Toronto, ON",Mobile Application Developer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Magna International Inc.,https://job-openings.monster.ca/junior-bi-developer-analyst-concord-on-ca-magna-international-inc/221670993,"Concord, ON",Junior BI Developer/Analyst,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
104,People Force Consulting,https://job-openings.monster.ca/java-technical-lead-java-tech-lead-toronto-on-ca-people-force-consulting/221410813,"Toronto, ON",Java Technical Lead / Java Tech Lead,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
105,Quest Software,https://job-openings.monster.ca/technical-support-engineer-remote-ab-ca-quest-software/221980059,"Remote, AB",Technical Support Engineer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
106,Morgan Stanley,https://job-openings.monster.ca/bi-data-analyst-3155721-montreal-qc-ca-morgan-stanley/222012028,"Montreal, QC",BI/Data Analyst 3155721,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
107,Prime Source Management Inc.,https://job-openings.monster.ca/reliability-engineer-vancouver-bc-ca-prime-source-management-inc/219784495,"Vancouver, BC",Reliability Engineer,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
108,ADGA Group,https://job-openings.monster.ca/task-based-i-it-consultant-toronto-on-ca-adga-group/221587318,"Toronto, ON",Task-Based I&IT Consultant,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Ian Martin Group Inc,https://job-openings.monster.ca/salesforce-technical-lead-north-york-on-ca-ian-martin-group-inc/221979753,"North York, ON",Salesforce Technical Lead,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
110,Systematix Technology Consultants Inc,https://job-openings.monster.ca/senior-net-developer-with-wpf-toronto-on-ca-systematix-technology-consultants-inc/221725387,"Toronto, ON",Senior .NET Developer with WPF,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Virtusa,https://job-openings.monster.ca/cloud-adoption-engineer-toronto-on-ca-virtusa/207495690,"Toronto, ON",Cloud Adoption Engineer,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Wipro Limited,https://job-openings.monster.ca/jr-software-engineer-ottawa-on-ca-wipro-limited/221894243,"Ottawa, ON",Jr Software Engineer,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,OnX Canada,https://job-openings.monster.ca/salesforce-consultant-toronto-on-ca-onx-canada/221935042,"Toronto, ON",Salesforce Consultant,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Seaspan ULC,https://job-openings.monster.ca/supply-chain-analyst-victoria-bc-ca-seaspan-ulc/220696771,"Victoria, BC",Supply Chain Analyst,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
115,Robertson & Company Ltd.,https://job-openings.monster.ca/enterprise-full-stack-engineer-–-big-data-perm-toronto-on-ca-robertson-company-ltd/221295753,"TORONTO, ON",Enterprise Full Stack Engineer – Big Data (perm),,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,SRA Staffing Solutions,https://job-openings.monster.ca/java-montreal-qc-ca-sra-staffing-solutions/221509409,"MONTREAL, QC",Java,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,VTRAC Consulting Corporation,https://job-openings.monster.ca/senior-data-engineer-azure-python-kafka-contract-toronto-on-ca-vtrac-consulting-corporation/222045337,"TORONTO, ON","Senior Data Engineer - Azure, Python, Kafka (Contract)",,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Prodigy Bank,https://job-openings.monster.ca/data-scientist-toronto-on-ca-prodigy-bank/221751235,"Toronto, ON",Data Scientist,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
119,Juventus Consulting,https://job-openings.monster.ca/salesforce-developer-toronto-on-ca-juventus-consulting/221490743,"Toronto, ON",SALESFORCE Developer,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
120,ARC Business Solutions Inc.,https://job-openings.monster.ca/nintex-sharepoint-developer-edmonton-ab-ca-arc-business-solutions-inc/216620835,"EDMONTON, AB",NINTEX / SHAREPOINT DEVELOPER,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Ivanhoé Cambridge Inc,https://job-openings.monster.ca/manager-data-analysis-internal-audit-montréal-qc-ca-ivanhoé-cambridge-inc/220541921,"Montréal, QC","Manager, Data Analysis, Internal Audit",,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,ISG Search Inc,https://job-openings.monster.ca/data-engineer-toronto-on-ca-isg-search-inc/221628000,"Toronto, ON",Data Engineer,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Toronto Hydro,https://job-openings.monster.ca/contract-investment-planning-analyst-toronto-on-ca-toronto-hydro/221811357,"Toronto, ON","Contract, Investment Planning Analyst",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,IBM CA,https://job-openings.monster.ca/senior-information-management-analyst-ottawa-on-ca-ibm-ca/221831950,"Ottawa, ON",Senior Information Management Analyst,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
